,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm,resqu_biasnorm
0,0,0,25254,23.900691428629557,17.732900659179688,0.0,0.8142038583755493,0.3772105872631073
1,1,0,50545,16.301514306640627,16.803512109375,0.0,0.9443020224571228,0.4814256727695465
2,2,0,75606,15.581269451904296,15.8150650390625,0.0,1.0485115051269531,0.5659923553466797
3,3,0,101061,15.14738413289388,15.704044812011718,0.0,1.1432278156280518,0.6371243000030518
4,4,0,126306,14.754950124104818,15.330445471191407,0.0,1.2348467111587524,0.6958073973655701
5,5,0,151687,14.535953212483724,14.897403308105469,0.0,1.3097901344299316,0.7451677322387695
6,6,0,176792,14.210033209228516,14.777966467285156,0.0,1.3923083543777466,0.7971487045288086
7,7,0,201740,14.09292498372396,14.461137243652344,0.0,1.4622946977615356,0.8382234573364258
8,8,0,226792,13.992959684244791,14.392367236328125,0.0,1.5316871404647827,0.8851377367973328
9,9,0,251890,13.998262701416015,14.736698498535157,0.0,1.6046103239059448,0.9308270812034607
10,10,0,276890,13.888338356526694,14.257678308105469,0.0,1.667096734046936,0.9746099710464478
11,11,0,302162,13.73015375366211,14.259503784179687,0.0,1.7339009046554565,1.0113142728805542
12,12,0,327361,13.687559598795573,14.456144165039062,0.0,1.796006441116333,1.0522533655166626
13,13,0,352428,13.596229406738281,14.22526455078125,0.0,1.8560867309570312,1.0914838314056396
14,14,0,377525,13.51375679321289,14.194764904785156,0.0,1.9163421392440796,1.1310826539993286
15,15,0,402611,13.429931921386718,14.264945288085938,0.0,1.971435546875,1.1714835166931152
16,16,0,427733,13.402796801757813,14.424224267578126,0.0,2.0257771015167236,1.2074540853500366
17,17,0,452724,13.324862196858724,14.063823828125,0.0,2.0772435665130615,1.2439817190170288
18,18,0,477752,13.247552667236327,13.823007995605469,0.0,2.1328561305999756,1.2789360284805298
19,19,0,502770,13.253332753499349,14.161205932617188,0.0,2.1852452754974365,1.3134607076644897
20,20,0,527810,13.213983671061198,13.590818188476563,0.0,2.235921621322632,1.3450798988342285
21,21,0,552921,13.117195001220702,13.6479900390625,0.0,2.2823679447174072,1.3826587200164795
22,22,0,578003,13.117288313802083,14.105334313964844,0.0,2.3358757495880127,1.4092220067977905
23,23,0,602990,13.087859785970052,13.868564379882812,0.0,2.381518602371216,1.4420931339263916
24,24,0,628088,13.030771500651042,13.68791328125,0.0,2.4265811443328857,1.470819115638733
25,25,0,653197,13.031779087320963,13.484192651367188,0.0,2.4672820568084717,1.4996684789657593
26,26,0,678266,13.023434755452474,13.953499499511718,0.0,2.508516788482666,1.5260391235351562
27,27,0,703795,13.01257422281901,13.550150549316406,0.0,2.5482890605926514,1.55618417263031
28,28,0,728744,12.999011842854818,13.917102172851562,0.0,2.5930235385894775,1.5830143690109253
29,29,0,753759,12.93762755126953,13.384308557128906,0.0,2.628617525100708,1.6165980100631714
30,30,0,778862,12.908569240315755,13.520848596191406,0.0,2.6684560775756836,1.6420503854751587
31,31,0,803930,12.863866080729167,13.464703198242187,0.0,2.707599401473999,1.671088457107544
32,32,0,828896,12.931404272460938,13.651093090820313,0.0,2.747170925140381,1.698886513710022
33,33,0,853980,12.778655236816407,13.567044763183594,0.0,2.785799980163574,1.7262455224990845
34,34,0,878996,12.861709281412761,13.2586634765625,0.0,2.8228986263275146,1.7482770681381226
35,35,0,904008,12.930111008707682,13.362459375,0.0,2.858729362487793,1.7779712677001953
36,36,0,929346,12.76115164794922,13.241045385742188,0.0,2.8957738876342773,1.8079389333724976
37,37,0,954432,12.815749731445312,13.24496689453125,0.0,2.9312188625335693,1.8331292867660522
38,38,0,979646,12.766406416829428,13.3949181640625,0.0,2.962327241897583,1.8573230504989624
39,39,0,1004805,12.780390207926432,13.348136535644532,0.0,2.9967305660247803,1.8867231607437134
40,40,0,1029909,12.74680687866211,13.543923999023438,0.0,3.0287551879882812,1.9141279458999634
41,41,0,1055092,12.78247503458659,13.58747061767578,0.0,3.0606327056884766,1.9401968717575073
42,42,0,1080035,12.706130332438152,13.214304541015625,0.0,3.095447301864624,1.9671363830566406
43,43,0,1105234,12.669676658121745,13.261985815429687,0.0,3.1269092559814453,1.990599274635315
44,44,0,1130339,12.71949521891276,13.876363330078124,0.0,3.156911611557007,2.013514280319214
45,45,0,1155444,12.697042547607422,13.801986865234374,0.0,3.1901395320892334,2.0374605655670166
46,46,0,1180728,12.738829486083985,13.474463256835937,0.0,3.222111225128174,2.0626823902130127
47,47,0,1205871,12.712350622558594,13.149052770996093,0.0,3.2550837993621826,2.085576295852661
48,48,0,1231096,12.698773166910808,13.353307397460938,0.0,3.2826218605041504,2.1155052185058594
49,49,0,1256340,12.687547678629556,13.148318920898438,0.0,3.3126418590545654,2.1323306560516357
50,50,0,1281698,12.66123979288737,13.161871630859375,0.0,3.3434112071990967,2.1555335521698
51,51,0,1310896,12.579692073567708,13.443254663085938,0.0,3.3734586238861084,2.1767702102661133
52,52,0,1336508,12.595419702148437,13.264527709960937,0.0,3.4028823375701904,2.197758436203003
53,53,0,1361900,12.563967126464844,13.726146704101563,0.0,3.432175874710083,2.220095157623291
54,54,0,1386882,12.61210785929362,13.07081639404297,0.0,3.4618980884552,2.2414281368255615
55,55,0,1412213,12.58653218383789,13.019260546875,0.0,3.4878273010253906,2.2645657062530518
56,56,0,1437152,12.56638505859375,13.317442578125,0.0,3.512230634689331,2.2858567237854004
57,57,0,1462129,12.60018149617513,13.436491735839844,0.0,3.5389792919158936,2.3084733486175537
