,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm_over_biasnorm
0,0,0,23365,32.56604536539714,15.908261767578125,0.0,0
1,1,0,45201,13.607290393066407,14.30842637939453,0.0,0
2,2,0,69845,12.755038271077474,13.94993125,0.0,0
3,3,0,94578,12.462232940673829,13.71755302734375,0.0,0
4,4,0,116839,12.278969665527343,13.757928918457031,0.0,0
5,5,0,139909,12.138447916666667,13.51812587890625,0.0,0
6,6,0,166614,12.005093998209636,13.358851782226562,0.0,0
7,7,0,188409,11.914455137125652,13.37133331298828,0.0,0
8,8,0,210024,11.84324340616862,13.164445629882813,0.0,0
9,9,0,238032,11.752121081542969,13.11227900390625,0.0,0
10,10,0,259702,11.676145922851562,12.988658880615235,0.0,0
11,11,0,281557,11.607735695393881,12.918433020019531,0.0,0
12,12,0,308644,11.53688314819336,13.020372143554688,0.0,0
13,13,0,331448,11.488940859985352,12.923733215332032,0.0,0
14,14,0,353325,11.419746594238282,12.837017724609375,0.0,0
15,15,0,378775,11.392267032877605,12.79864317626953,0.0,0
16,16,0,403044,11.34798209737142,12.619567376708984,0.0,0
17,17,0,424887,11.288532427978515,12.705940466308594,0.0,0
18,18,0,448286,11.252483223470053,12.614873156738282,0.0,0
19,19,0,474428,11.17885655110677,12.564559478759765,0.0,0
20,20,0,496415,11.149054056803385,12.48325707397461,0.0,0
21,21,0,518173,11.083996982828776,12.489396832275391,0.0,0
22,22,0,545786,11.092594328816732,12.351958410644531,0.0,0
23,23,0,567705,11.064164800008138,12.426883087158203,0.0,0
24,24,0,589469,10.996224337768554,12.37435906982422,0.0,0
25,25,0,617167,10.973873212687174,12.352122204589843,0.0,0
26,26,0,639275,10.937405336507162,12.489771807861327,0.0,0
27,27,0,661078,10.900332094319662,12.41333588256836,0.0,0
28,28,0,686941,10.873299849446614,12.44443041381836,0.0,0
29,29,0,710733,10.836466938273112,12.182137384033203,0.0,0
30,30,0,732764,10.82099219156901,12.193272485351562,0.0,0
31,31,0,756871,10.7963818359375,12.164811492919922,0.0,0
32,32,0,782182,10.75411667582194,12.17371235961914,0.0,0
33,33,0,804069,10.775231781005859,12.135495013427734,0.0,0
34,34,0,826154,10.74242996826172,12.12915708618164,0.0,0
35,35,0,853434,10.7249818745931,12.10553960571289,0.0,0
36,36,0,875445,10.661282443237305,12.057516424560546,0.0,0
37,37,0,896928,10.651223669433593,12.073159191894531,0.0,0
