,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm_over_biasnorm
0,0,0,23232,58.36400216064453,29.682760205078125,0.0,0
1,1,0,51305,28.045708150227863,26.176748461914062,0.0,0
2,2,0,73753,25.57199081624349,24.397681884765625,0.0,0
3,3,0,95637,24.153705110677084,23.379165869140625,0.0,0
4,4,0,123823,23.262928153483074,22.65545450439453,0.0,0
5,5,0,146614,22.58186401163737,21.852303161621094,0.0,0
6,6,0,169616,21.961778857421876,21.263867639160157,0.0,0
7,7,0,195452,21.415344610595703,20.71271690673828,0.0,0
8,8,0,218174,20.87192223103841,20.355677624511717,0.0,0
9,9,0,244252,20.309324521891277,19.695981640625,0.0,0
10,10,0,266779,19.71309591471354,19.005742626953126,0.0,0
11,11,0,289142,19.16196257324219,18.63361522216797,0.0,0
12,12,0,316769,18.664736376953126,18.088138793945312,0.0,0
13,13,0,339520,18.166531640625,17.623634838867186,0.0,0
14,14,0,361670,17.77988631998698,17.45459169921875,0.0,0
15,15,0,389854,17.4717311319987,16.96391047363281,0.0,0
16,16,0,413016,17.223556799316405,16.83308779296875,0.0,0
17,17,0,435476,16.99209933268229,16.542865515136718,0.0,0
18,18,0,461826,16.78158079223633,16.361240625,0.0,0
19,19,0,484125,16.583310961914062,16.175800708007813,0.0,0
20,20,0,510099,16.417420084635417,16.01787189941406,0.0,0
21,21,0,532653,16.248743412272134,15.866586962890626,0.0,0
22,22,0,554911,16.124506075032553,15.740714660644532,0.0,0
23,23,0,581755,15.984866263834636,15.48266785888672,0.0,0
24,24,0,604494,15.828588254801433,15.467580261230468,0.0,0
25,25,0,626614,15.683465775553385,15.233090600585937,0.0,0
26,26,0,654891,15.562592161051432,15.117728540039062,0.0,0
27,27,0,677753,15.449960182698568,15.005070288085937,0.0,0
28,28,0,700559,15.317974692789713,14.935917126464844,0.0,0
29,29,0,726527,15.23982319132487,14.84533712158203,0.0,0
30,30,0,749011,15.671034389241536,15.233592333984374,0.0,0
31,31,0,775063,15.076441158040364,14.674603161621095,0.0,0
32,32,0,797362,14.61078648071289,14.376589050292969,0.0,0
33,33,0,819560,14.450553161621094,13.833764978027343,0.0,0
34,34,0,847361,14.292070810953776,14.001447534179688,0.0,0
35,35,0,870154,14.241799853515625,13.815043774414063,0.0,0
36,36,0,892110,14.22746323445638,14.062701684570312,0.0,0
37,37,0,919954,14.077635085042317,13.55787333984375,0.0,0
38,38,0,942647,13.996132928466796,13.416849353027343,0.0,0
39,39,0,965105,14.012419622802735,13.78449833984375,0.0,0
40,40,0,991003,13.995559002685546,13.436067541503906,0.0,0
41,41,0,1013326,13.936225821940104,13.717959802246094,0.0,0
42,42,0,1039114,13.90715469563802,13.52908936767578,0.0,0
43,43,0,1061501,13.862750803629558,13.245589367675782,0.0,0
44,44,0,1083570,13.569113071695963,13.302602404785157,0.0,0
45,45,0,1110925,13.502967287190755,12.91095816040039,0.0,0
46,46,0,1133511,13.46537364501953,13.254425952148438,0.0,0
47,47,0,1155567,13.385995910644532,13.31929481201172,0.0,0
48,48,0,1183732,13.344532037353515,12.90789835205078,0.0,0
49,49,0,1206515,13.405131630452473,13.125292431640625,0.0,0
50,50,0,1229468,13.310383821614584,13.378281335449218,0.0,0
51,51,0,1255213,13.222643359375,13.00081160888672,0.0,0
52,52,0,1277481,13.213116424560546,12.767591943359376,0.0,0
53,53,0,1303362,13.247527465820312,12.891236737060547,0.0,0
54,54,0,1325695,13.215628771972657,12.55720121459961,0.0,0
