,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm,resqu_biasnorm
0,0,0,25128,25.12385416463216,18.099082165527342,0.0,1.0511645078659058,0.3262178301811218
1,1,0,50113,16.583127201334637,16.787381372070314,0.0,1.2082140445709229,0.429377943277359
2,2,0,75079,15.756567169189454,15.985936584472656,0.0,1.3474119901657104,0.5092143416404724
3,3,0,100374,15.276615985107421,15.415602465820312,0.0,1.4689639806747437,0.5902485251426697
4,4,0,125503,14.874627805582682,15.042826049804688,0.0,1.605719804763794,0.657494843006134
5,5,0,150811,14.540665456136068,15.052834228515625,0.0,1.7368816137313843,0.7257607579231262
6,6,0,175793,14.332489453125,14.741629614257812,0.0,1.8599241971969604,0.7821833491325378
7,7,0,200945,14.201157332356772,14.835423559570312,0.0,1.9848206043243408,0.8229666948318481
8,8,0,226106,14.055931557210286,14.338463818359376,0.0,2.1018638610839844,0.8611003756523132
9,9,0,251045,13.986445035807291,14.305942687988281,0.0,2.2225570678710938,0.9061374068260193
10,10,0,276269,13.856597849527995,14.163434240722657,0.0,2.336010694503784,0.9513341188430786
11,11,0,301242,13.806523002115885,14.5195171875,0.0,2.442888021469116,0.9979366660118103
12,12,0,326396,13.638377278645834,14.125478869628907,0.0,2.5467634201049805,1.0342283248901367
13,13,0,351396,13.616769710286459,14.802614025878906,0.0,2.645606756210327,1.0758484601974487
14,14,0,376280,13.578133577473958,14.02979178466797,0.0,2.746272563934326,1.1129653453826904
15,15,0,401393,13.597852758789063,14.066387231445313,0.0,2.8408610820770264,1.1518425941467285
16,16,0,426327,13.453847788492839,13.761514086914062,0.0,2.9385387897491455,1.1864899396896362
17,17,0,451568,13.434231526692708,13.913989221191406,0.0,3.032416820526123,1.2185643911361694
18,18,0,476550,13.391085408528646,14.009393920898438,0.0,3.121853828430176,1.2558047771453857
19,19,0,501626,13.439841082763673,13.980273999023437,0.0,3.20971941947937,1.297164797782898
20,20,0,526657,13.382905448404948,14.008317578125,0.0,3.292379140853882,1.3344789743423462
21,21,0,552012,13.275965464274089,13.77394501953125,0.0,3.381981611251831,1.3661752939224243
22,22,0,577275,13.35570112508138,13.891644140625,0.0,3.466937780380249,1.4000552892684937
23,23,0,602363,13.278907206217449,13.73299952392578,0.0,3.5468900203704834,1.4394102096557617
24,24,0,627576,13.301257700602214,13.998847424316406,0.0,3.6145503520965576,1.4719157218933105
