,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm,resqu_biasnorm
0,0,0,18514,38.00336647542318,22.16953249511719,0.0,2.7429606914520264,1.1122596263885498
1,1,0,37095,20.583941939290366,18.46272528076172,0.0,3.0008349418640137,2.0972111225128174
2,2,0,55670,17.719423474121093,16.225844860839842,0.0,3.297119379043579,2.985666275024414
3,3,0,74301,16.192371974690754,15.5709828125,0.0,3.2831404209136963,3.757152795791626
4,4,0,93010,15.659205875651041,15.068251879882812,0.0,3.349043130874634,4.373688697814941
5,5,0,111586,15.120783247884114,14.401607482910157,0.0,3.3165535926818848,4.867241859436035
6,6,0,130219,14.799088728841145,14.253502697753905,0.0,3.2772324085235596,5.3021559715271
7,7,0,148845,14.614979949951172,14.215195568847657,0.0,3.2498819828033447,5.658337593078613
8,8,0,167448,14.494383683268229,14.171725061035156,0.0,3.223515272140503,5.953829288482666
9,9,0,186066,14.424804465738932,14.079218225097657,0.0,3.1944773197174072,6.18544864654541
10,10,0,204703,14.373038197835287,13.899790814208984,0.0,3.1923298835754395,6.380136489868164
11,11,0,223391,14.305449853515626,13.910561767578125,0.0,3.1741440296173096,6.545843124389648
12,12,0,241981,14.238665641276041,13.848859924316406,0.0,3.1635069847106934,6.692765712738037
13,13,0,260636,14.176511433919272,13.785497375488282,0.0,3.161391496658325,6.815578937530518
14,14,0,279130,14.133617578125,13.847192681884765,0.0,3.1535346508026123,6.91877555847168
15,15,0,297770,14.08161810506185,13.70110577392578,0.0,3.1574838161468506,6.996701240539551
16,16,0,316391,14.01412025349935,13.639774157714843,0.0,3.1580469608306885,7.068580150604248
17,17,0,335426,13.970576220703125,13.52118876953125,0.0,3.1590733528137207,7.109983921051025
18,18,0,353994,13.899957165527344,13.520650158691407,0.0,3.161553382873535,7.151696681976318
19,19,0,372530,13.863271911621094,13.375382934570313,0.0,3.1854019165039062,7.17983865737915
20,20,0,391209,13.82154414469401,13.39125415649414,0.0,3.1944448947906494,7.199345588684082
21,21,0,409827,13.794570725504558,13.424227813720703,0.0,3.1875946521759033,7.218873500823975
22,22,0,428358,13.751188130696615,13.313228137207032,0.0,3.21138072013855,7.24329948425293
23,23,0,447005,13.744779504394531,13.295817260742188,0.0,3.2293174266815186,7.254040241241455
24,24,0,465589,13.710276763916015,13.291348785400391,0.0,3.250840187072754,7.258893966674805
25,25,0,484344,13.692359950764974,13.338899114990234,0.0,3.258638381958008,7.25529146194458
26,26,0,503046,13.652867584228515,13.219143017578125,0.0,3.2686922550201416,7.265934944152832
27,27,0,521642,13.631837717692058,13.185492260742187,0.0,3.273164987564087,7.271346569061279
28,28,0,540255,13.614139326985677,13.247531872558593,0.0,3.2871251106262207,7.2849555015563965
29,29,0,558776,13.577568845621744,13.229362396240234,0.0,3.310159206390381,7.297304153442383
30,30,0,577505,13.558265771484376,13.144701934814453,0.0,3.3180322647094727,7.296604633331299
31,31,0,596059,13.52628150431315,13.188728247070312,0.0,3.344292163848877,7.2718987464904785
