,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm_over_biasnorm
0,0,0,21932,36.779568855794274,20.776376110839845,0.0,0
1,1,0,43857,18.556129475911458,19.347606970214844,0.0,0
2,2,0,70492,17.489347943115234,18.703528869628908,0.0,0
3,3,0,92037,16.87047719116211,18.087565551757812,0.0,0
4,4,0,113271,16.35140965983073,17.695602709960937,0.0,0
5,5,0,141239,15.908607002766928,17.231458764648437,0.0,0
6,6,0,162922,15.530393296305338,16.927674951171873,0.0,0
7,7,0,184772,15.206139735921225,16.59987733154297,0.0,0
8,8,0,210740,14.891535978190104,16.322168481445313,0.0,0
9,9,0,233876,14.664617077636718,15.976739208984375,0.0,0
10,10,0,255663,14.388386785888672,15.709208325195313,0.0,0
11,11,0,280249,14.156001975504557,15.598316162109375,0.0,0
12,12,0,304662,13.984486584472656,15.548074487304687,0.0,0
13,13,0,326607,13.79445064086914,15.110849060058595,0.0,0
14,14,0,349940,13.588642814127605,15.104392004394532,0.0,0
15,15,0,375685,13.453569376627604,14.889220251464844,0.0,0
16,16,0,397527,13.297886720784506,14.777913977050781,0.0,0
17,17,0,419312,13.140268705240885,14.606177197265625,0.0,0
18,18,0,446617,13.044294413248698,14.46132138671875,0.0,0
19,19,0,468513,12.917840138753256,14.543054956054688,0.0,0
20,20,0,489944,12.81632137858073,14.11149169921875,0.0,0
21,21,0,517666,12.6283203125,14.073548706054687,0.0,0
22,22,0,539158,12.554618544514973,14.033366064453125,0.0,0
23,23,0,560970,12.464204510498046,13.91686444091797,0.0,0
24,24,0,586878,12.382688570149739,13.784263134765625,0.0,0
25,25,0,610324,12.268752893066406,13.663958923339845,0.0,0
26,26,0,631993,12.213269665527344,13.62614677734375,0.0,0
27,27,0,656428,12.154731284586589,13.649585119628906,0.0,0
28,28,0,681104,12.069419641113281,13.518157666015625,0.0,0
29,29,0,703146,11.979495442708334,13.49007481689453,0.0,0
30,30,0,726048,11.933059897867839,13.345983020019531,0.0,0
31,31,0,752765,11.864404591878255,13.3614169921875,0.0,0
32,32,0,774788,11.814839432779948,13.34533642578125,0.0,0
33,33,0,796104,11.78146580810547,13.196776794433594,0.0,0
34,34,0,824074,11.723779337565103,13.192174475097657,0.0,0
35,35,0,845721,11.651035581461588,13.111506896972656,0.0,0
36,36,0,867377,11.599357685343424,13.08719462890625,0.0,0
37,37,0,894448,11.570228938802083,13.04188184814453,0.0,0
38,38,0,916492,11.554662154134114,13.052670056152344,0.0,0
39,39,0,938009,11.518218794759115,13.003015551757812,0.0,0
40,40,0,963516,11.48237221476237,12.979087780761718,0.0,0
41,41,0,987223,11.448773559570313,12.846053076171875,0.0,0
42,42,0,1009102,11.409608850097657,12.924962243652343,0.0,0
43,43,0,1033055,11.374082934570312,12.812679724121093,0.0,0
44,44,0,1058118,11.33868861287435,12.852012329101562,0.0,0
45,45,0,1080014,11.3101383199056,12.676654180908203,0.0,0
46,46,0,1102257,11.28676075032552,12.824011096191406,0.0,0
47,47,0,1129321,11.236072263590495,12.67672211303711,0.0,0
48,48,0,1151697,11.227947097778321,12.66746395263672,0.0,0
49,49,0,1174627,11.212340780639648,12.572392504882812,0.0,0
50,50,0,1203125,11.197836325073242,12.591058630371094,0.0,0
51,51,0,1224591,11.15692103169759,12.648560467529297,0.0,0
52,52,0,1246624,11.125217428588867,12.568882916259765,0.0,0
53,53,0,1273338,11.114784169514975,12.498348883056641,0.0,0
54,54,0,1296373,11.096886592610677,12.548101782226562,0.0,0
55,55,0,1318232,11.090780048624675,12.476926013183594,0.0,0
56,56,0,1343007,11.071818841552734,12.490285955810547,0.0,0
57,57,0,1367605,11.038058469645183,12.45675444946289,0.0,0
58,58,0,1389588,11.018091552734376,12.48665380859375,0.0,0
59,59,0,1413002,10.999229475911457,12.367740594482422,0.0,0
60,60,0,1438897,11.000965851847331,12.429165673828125,0.0,0
61,61,0,1460730,10.97270342203776,12.508367156982422,0.0,0
62,62,0,1482555,10.979255142211914,12.389197924804687,0.0,0
