,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm,resqu_biasnorm
0,0,0,21979,37.73477100016276,20.068875805664064,0.0,2.1582610607147217,0.668659508228302
1,1,0,45388,18.39983764851888,16.833197619628905,0.0,2.439648151397705,1.5655362606048584
2,2,0,64952,16.591499560546875,15.879203881835938,0.0,2.5016305446624756,2.323190927505493
3,3,0,83655,16.010183880615234,15.557013842773438,0.0,2.4545624256134033,2.9577980041503906
4,4,0,102141,15.740291019694011,15.228648254394532,0.0,2.4118683338165283,3.4461278915405273
5,5,0,120627,15.547666143798828,15.209144921875,0.0,2.3851568698883057,3.868424892425537
6,6,0,139069,15.41238247273763,14.9808064453125,0.0,2.3094675540924072,4.216012477874756
7,7,0,157604,15.311182623291016,14.794156213378907,0.0,2.3069443702697754,4.507307529449463
8,8,0,175926,15.221267165120443,14.80982666015625,0.0,2.286208391189575,4.7574849128723145
9,9,0,194280,15.158798994954427,14.72280361328125,0.0,2.276906967163086,4.959995269775391
10,10,0,213348,15.09405073445638,14.680034851074218,0.0,2.2678170204162598,5.140989303588867
11,11,0,231850,15.061614693196615,14.603852697753906,0.0,2.2490265369415283,5.286681652069092
12,12,0,250360,15.012901969401042,14.579482299804688,0.0,2.253732919692993,5.424569606781006
13,13,0,268740,15.005983807373047,14.571983715820313,0.0,2.2567317485809326,5.518737316131592
14,14,0,287135,14.964407257080078,14.523158251953125,0.0,2.252371311187744,5.614248752593994
15,15,0,305662,14.946297664388021,14.499966204833985,0.0,2.2601470947265625,5.690647602081299
16,16,0,324260,14.924238698323567,14.632571765136719,0.0,2.264129161834717,5.7489013671875
17,17,0,342785,14.923571107991537,14.482025592041015,0.0,2.272566795349121,5.786032676696777
18,18,0,361130,14.910864086914062,14.432014477539063,0.0,2.2673025131225586,5.840404987335205
19,19,0,379577,14.875966182454427,14.52297713623047,0.0,2.279102087020874,5.866933345794678
20,20,0,398194,14.883028297932944,14.526357458496093,0.0,2.2972772121429443,5.924871444702148
21,21,0,416643,14.848078306070963,14.480550988769531,0.0,2.3006231784820557,5.95904016494751
22,22,0,435300,14.852296203613282,14.511615167236329,0.0,2.317628860473633,5.971818923950195
23,23,0,453766,14.823060028076172,14.450488317871093,0.0,2.321125030517578,5.994964122772217
24,24,0,472216,14.80960546061198,14.377761791992187,0.0,2.3341550827026367,6.012842178344727
25,25,0,490637,14.78611703491211,14.346253186035156,0.0,2.3499908447265625,6.010969161987305
26,26,0,509109,14.797150815836588,14.431776342773437,0.0,2.3622710704803467,6.006690502166748
27,27,0,527642,14.776991162109375,14.34975469970703,0.0,2.367077350616455,6.0085225105285645
28,28,0,546147,14.775345542399089,14.41814678955078,0.0,2.389110565185547,6.012462615966797
29,29,0,564719,14.73509589436849,14.289825469970703,0.0,2.3938441276550293,6.005018711090088
30,30,0,583307,14.737068650309245,14.290716821289063,0.0,2.4080123901367188,5.986914157867432
31,31,0,601772,14.727424987792968,14.368308325195313,0.0,2.3989055156707764,5.969358921051025
32,32,0,620220,14.6867904296875,14.298306860351563,0.0,2.4284446239471436,5.959278106689453
33,33,0,638622,14.675237998453776,14.171473583984374,0.0,2.4439284801483154,5.938718795776367
34,34,0,657211,14.649722416178385,14.35714952392578,0.0,2.4564201831817627,5.914655685424805
35,35,0,675821,14.65876776936849,14.272568084716797,0.0,2.4798834323883057,5.871237277984619
36,36,0,694378,14.645110740152996,14.240818212890625,0.0,2.4836888313293457,5.808513641357422
37,37,0,712804,14.64170839436849,14.1729791015625,0.0,2.5113892555236816,5.771902561187744
38,38,0,731317,14.628703385416667,14.257398687744141,0.0,2.535982847213745,5.731937408447266
39,39,0,749775,14.596428771972656,14.2039025390625,0.0,2.576482057571411,5.6815972328186035
40,40,0,768275,14.578647629801432,14.146497424316406,0.0,2.586538076400757,5.6430559158325195
41,41,0,786727,14.587229919433593,14.34895703125,0.0,2.608311176300049,5.5894293785095215
42,42,0,805243,14.577808441162109,14.160667584228516,0.0,2.6551499366760254,5.5338921546936035
43,43,0,823699,14.542328098551433,14.17324132080078,0.0,2.652585029602051,5.4939141273498535
44,44,0,842129,14.540421976725261,14.070384637451172,0.0,2.6766340732574463,5.455562591552734
45,45,0,860513,14.516241483561197,14.140070251464843,0.0,2.6687307357788086,5.435573577880859
46,46,0,878984,14.489897857666016,14.090300805664063,0.0,2.68583083152771,5.41030740737915
47,47,0,897421,14.4735432027181,14.041283874511718,0.0,2.6989505290985107,5.386106491088867
48,48,0,915904,14.472626662190756,14.033814074707031,0.0,2.714099168777466,5.352519512176514
49,49,0,934473,14.450142388916015,13.991041888427734,0.0,2.73661208152771,5.319129467010498
50,50,0,952879,14.43808799235026,14.035073937988281,0.0,2.733670234680176,5.2950053215026855
