,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm,resqu_biasnorm
0,0,0,11137,0.77740372021993,0.6777255630493164,0.0,0.34919261932373047,0.6269992589950562
1,1,0,22318,0.5693413639068603,0.5501351356506348,0.0,0.34850311279296875,0.626461386680603
2,2,0,33466,0.5662655226389567,0.5688460445404053,0.0,0.3481149673461914,0.6261774301528931
3,3,0,44643,0.5437839953104655,0.5541475963592529,0.0,0.3481345772743225,0.6262354254722595
4,4,0,56000,0.5496204280853272,0.5551849746704102,0.0,0.34781044721603394,0.6260142922401428
5,5,0,67986,0.5385753186543782,0.5484016704559326,0.0,0.34754127264022827,0.6258253455162048
6,6,0,80220,0.5397997188568116,0.5462982177734375,0.0,0.3476797938346863,0.6259474158287048
7,7,0,92004,0.5375529543558757,0.5457761001586914,0.0,0.3479097783565521,0.6261253356933594
8,8,0,103423,0.5361574490865072,0.5452521324157715,0.0,0.34789711236953735,0.6261913776397705
9,9,0,114818,0.5369374084472657,0.5455099010467529,0.0,0.34837281703948975,0.6267069578170776
10,10,0,126723,0.5366661707560222,0.545625228881836,0.0,0.34904414415359497,0.6274025440216064
11,11,0,137989,0.5374488766988118,0.5481455039978027,0.0,0.34971290826797485,0.6281244158744812
12,12,0,149236,0.5363594659169515,0.5453424072265625,0.0,0.3505716323852539,0.6289935111999512
13,13,0,160854,0.5378386974334717,0.5467835998535157,0.0,0.3516923785209656,0.6300804018974304
14,14,0,173050,0.5388513724009196,0.5475861930847168,0.0,0.35308951139450073,0.6314476132392883
15,15,0,184933,0.5366616821289063,0.5450020790100097,0.0,0.35369008779525757,0.6322740316390991
16,16,0,197505,0.5364770571390788,0.5457612991333007,0.0,0.35688650608062744,0.6351332068443298
17,17,0,209870,0.5363729572296143,0.5455171012878418,0.0,0.36098766326904297,0.6379701495170593
18,18,0,224395,0.536378968556722,0.5450553512573242,0.0,0.3645574748516083,0.6399317979812622
19,19,0,238132,0.5366045347849528,0.5452906703948974,0.0,0.37081408500671387,0.6444076895713806
