,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm_over_biasnorm
0,0,0,26604,36.148734375,22.420192504882813,0.0,0
1,1,0,49569,20.628982527669272,20.303384045410155,0.0,0
2,2,0,72671,18.83578667602539,18.7594705078125,0.0,0
3,3,0,104679,17.71563251546224,17.913663354492186,0.0,0
4,4,0,128026,16.980297186279298,17.49497744140625,0.0,0
5,5,0,150827,16.413288997395835,16.812580749511717,0.0,0
6,6,0,179974,16.00218065185547,16.387590661621093,0.0,0
7,7,0,203760,15.702241536458333,16.232517443847655,0.0,0
8,8,0,229010,15.505174267578125,16.06487479248047,0.0,0
9,9,0,253703,15.2942412109375,15.947787133789063,0.0,0
10,10,0,276968,15.127480586751302,15.74858447265625,0.0,0
11,11,0,305877,14.977785874430339,15.644267614746093,0.0,0
12,12,0,329304,14.877159482828777,15.611868127441406,0.0,0
13,13,0,352362,14.69655401204427,15.569530883789062,0.0,0
14,14,0,383923,14.618643518066406,15.427663732910156,0.0,0
15,15,0,407416,14.534776149495443,15.192527380371093,0.0,0
16,16,0,430805,14.451933343505859,15.502427819824218,0.0,0
17,17,0,457360,14.371959733072917,15.186376574707031,0.0,0
18,18,0,480460,14.31363783976237,15.142055969238282,0.0,0
19,19,0,507421,14.251014670817057,14.841320373535156,0.0,0
20,20,0,530596,14.20521385904948,14.780697424316406,0.0,0
21,21,0,553694,14.135964326985677,14.769532482910156,0.0,0
22,22,0,585052,14.092952956136068,14.830542663574219,0.0,0
23,23,0,608318,14.057384220377605,14.778631433105469,0.0,0
24,24,0,631324,13.990450622558594,14.670955456542968,0.0,0
25,25,0,661237,13.945632301839193,14.701378784179688,0.0,0
26,26,0,684558,13.906979132080078,14.560626037597656,0.0,0
27,27,0,709268,13.857029866536458,14.475840588378906,0.0,0
28,28,0,734611,13.81668725789388,14.655233557128906,0.0,0
29,29,0,757848,13.777373876953124,14.872102612304687,0.0,0
30,30,0,785793,15.293860481770833,15.510669091796874,0.0,0
31,31,0,809170,14.918635416666667,15.444705700683594,0.0,0
32,32,0,832309,14.562070182291666,14.995442443847656,0.0,0
33,33,0,864507,14.339212520345052,14.878368249511718,0.0,0
34,34,0,887885,14.191600720214844,15.294314379882813,0.0,0
35,35,0,911189,14.042275451660156,14.744118408203125,0.0,0
36,36,0,937932,13.935230777994791,14.326170776367187,0.0,0
37,37,0,961041,13.84446870320638,16.356487219238282,0.0,0
38,38,0,988183,13.82275259806315,14.860004174804688,0.0,0
39,39,0,1011504,13.770723907470703,15.657635986328126,0.0,0
40,40,0,1034604,13.711989054361979,14.447217248535157,0.0,0
41,41,0,1066358,13.616109185791016,14.448016345214844,0.0,0
42,42,0,1089751,13.558560182698567,14.15931221923828,0.0,0
43,43,0,1112553,13.499570739746094,14.17160294189453,0.0,0
44,44,0,1142179,13.434667901611329,14.211240417480468,0.0,0
45,45,0,1165742,13.383264453125,13.856104748535156,0.0,0
46,46,0,1190888,13.346600223795573,13.959064904785157,0.0,0
47,47,0,1215972,13.349304809570313,13.948831982421876,0.0,0
48,48,0,1239219,13.252349662272135,13.627616467285156,0.0,0
49,49,0,1268021,13.249317960611979,13.992095935058593,0.0,0
50,50,0,1291482,13.235861191813152,13.783368676757812,0.0,0
51,51,0,1314717,13.226940236409504,13.761939294433594,0.0,0
52,52,0,1346346,13.213119807942709,13.802747900390624,0.0,0
53,53,0,1369645,13.156856095377604,13.804211767578124,0.0,0
54,54,0,1392925,13.178949749755859,13.8086564453125,0.0,0
55,55,0,1419569,13.115678951009114,13.754868493652344,0.0,0
56,56,0,1442736,13.076750217692057,14.3792224609375,0.0,0
57,57,0,1469848,13.078019822184245,13.900647497558595,0.0,0
58,58,0,1493042,13.0207898050944,13.414304516601563,0.0,0
59,59,0,1516275,12.992702239990235,13.7283091796875,0.0,0
60,60,0,1548418,13.059272900390624,13.52483125,0.0,0
