,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy
0,0,0,57568,0.9962100021717116,0.06300654592514038,0.0
1,1,0,115113,0.990624757732932,0.06266215667724609,0.0
2,2,0,172733,0.9851488805427326,0.06235403966903687,0.0
3,3,0,230326,0.9796623979497143,0.061965963077545164,0.0
4,4,0,288541,0.9736106503666855,0.06154911336898804,0.0
5,5,0,346071,0.9665796950342148,0.06105284414291382,0.0
6,6,0,403429,0.9554281584390505,0.0600767297744751,0.0
7,7,0,460787,0.9324948470892869,0.058287798976898196,0.0
8,8,0,518462,0.9101329515064795,0.05750892868041992,0.0
9,9,0,575784,0.9034818684256921,0.057244393634796144,0.0
10,10,0,633315,0.9001945056549208,0.05710868158340454,0.0
11,11,0,690924,0.8987424449892495,0.0570691801071167,0.0
12,12,0,748517,0.8975708368491,0.056965998458862306,0.0
13,13,0,805842,0.8965685048441249,0.05691036911010742,0.0
14,14,0,863376,0.8957784167659564,0.05690686235427857,0.0
15,15,0,920961,0.8952297014514292,0.056857927322387695,0.0
16,16,0,978346,0.894758504089408,0.05672782850265503,0.0
17,17,0,1035927,0.8943638353366551,0.05686618852615356,0.0
18,18,0,1093445,0.8942649081701369,0.056775583839416506,0.0
19,19,0,1150978,0.8937057734239758,0.056674882793426515,0.0
20,20,0,1208115,0.8934626639123977,0.05680913925170898,0.0
21,21,0,1265139,0.8938231600785819,0.0567862829208374,0.0
22,22,0,1322127,0.8936626505194687,0.05675744504928589,0.0
23,23,0,1379609,0.893386046717486,0.05669475803375244,0.0
24,24,0,1436912,0.8929648296100887,0.056694422054290775,0.0
25,25,0,1494307,0.8928107085425084,0.05668138780593872,0.0
26,26,0,1551390,0.8925073041221289,0.05665117597579956,0.0
27,27,0,1609329,0.8918162380147168,0.05669109983444214,0.0
28,28,0,1666137,0.8914348835081566,0.05660447616577149,0.0
29,29,0,1722892,0.891072376741199,0.05649949893951416,0.0
30,30,0,1779987,0.8902649721057396,0.056646130561828614,0.0
31,31,0,1837277,0.8893445876874323,0.05633919916152954,0.0
32,32,0,1893844,0.8880063250778228,0.056320944118499756,0.0
33,33,0,1950784,0.8865006975536271,0.05619029588699341,0.0
34,34,0,2008010,0.8834697945615438,0.05602917079925537,0.0
35,35,0,2064950,0.8789323754901961,0.05565043106079102,0.0
36,36,0,2121902,0.8739812000999301,0.05533227434158325,0.0
37,37,0,2178811,0.8683506026277392,0.054958992958068845,0.0
38,38,0,2235744,0.8612660203627714,0.0545362494468689,0.0
39,39,0,2293236,0.8560953730438637,0.054240221786499024,0.0
40,40,0,2350531,0.8523985466619176,0.05397775745391846,0.0
41,41,0,2408130,0.8490959334326541,0.053778410339355466,0.0
42,42,0,2465668,0.8449271852810551,0.05353018941879272,0.0
43,43,0,2523025,0.8412676770386733,0.053356610679626465,0.0
44,44,0,2580252,0.8382281908604103,0.05309453535079956,0.0
45,45,0,2637644,0.8350180493095728,0.05285557365417481,0.0
46,46,0,2694576,0.8303843836380741,0.05250396566390991,0.0
47,47,0,2751800,0.8257271581747401,0.05230947847366333,0.0
48,48,0,2808894,0.8220133076267918,0.05205152292251587,0.0
49,49,0,2865792,0.8182085724327508,0.0518928014755249,0.0
50,50,0,2922602,0.8131828230666364,0.051450520610809326,0.0
51,51,0,2979429,0.808123438142416,0.051209936809539794,0.0
52,52,0,3036899,0.8034502647993133,0.05087211027145386,0.0
53,53,0,3094152,0.7983006209604383,0.050616459846496584,0.0
54,54,0,3151799,0.7937463817633982,0.05026211681365967,0.0
55,55,0,3209138,0.7906835793744861,0.050010167980194094,0.0
56,56,0,3266110,0.7884355205015874,0.050059368133544925,0.0
57,57,0,3323197,0.7860687425521415,0.04979236631393433,0.0
58,58,0,3380858,0.784831309881736,0.04975075149536133,0.0
