,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy
0,0,0,46701,1.3008960098262847,0.07599037284851075,0.0
1,1,0,93186,1.1319313948079357,0.0697114049911499,0.0
2,2,0,139616,1.0709737558064498,0.06704646797180176,0.0
3,3,0,186157,1.034757354362743,0.06514248104095459,0.0
4,4,0,232794,1.0032244860891282,0.06330870094299317,0.0
5,5,0,279344,0.9778182437335412,0.06187296657562256,0.0
6,6,0,325789,0.9582640380840602,0.06065881443023682,0.0
7,7,0,372320,0.9421036332611024,0.059724921226501464,0.0
8,8,0,418733,0.9247801275703851,0.05864276294708252,0.0
9,9,0,465210,0.9106620888071736,0.05799346504211426,0.0
10,10,0,516494,0.8938003272756817,0.05671859035491943,0.0
11,11,0,563649,0.8822838388324723,0.05596171398162842,0.0
12,12,0,611760,0.8682868671933497,0.05526524095535278,0.0
13,13,0,659674,0.8567884841303187,0.054599431800842285,0.0
14,14,0,707219,0.8451884590734647,0.05387055969238281,0.0
15,15,0,755000,0.8340402626850474,0.05304079055786133,0.0
16,16,0,803121,0.8244339214769874,0.05229792938232422,0.0
17,17,0,851322,0.8151776483209114,0.05183866844177246,0.0
18,18,0,899362,0.8059981438353305,0.051170685768127444,0.0
19,19,0,947007,0.7980560390498694,0.05077433929443359,0.0
20,20,0,994905,0.789344093344343,0.05029262399673462,0.0
21,21,0,1044317,0.7816432773128269,0.0497529538154602,0.0
22,22,0,1095299,0.7749280362851977,0.049451085090637205,0.0
23,23,0,1145082,0.7675088020994907,0.04899765462875366,0.0
24,24,0,1194137,0.7607115717150095,0.04831382493972778,0.0
25,25,0,1242208,0.7544214659788477,0.048349923992156985,0.0
26,26,0,1290356,0.7486792097645482,0.04771372098922729,0.0
27,27,0,1340816,0.7424421234159019,0.04760546445846558,0.0
28,28,0,1389186,0.7366970749351922,0.04679606790542602,0.0
29,29,0,1439074,0.7322871551269622,0.046590271377563476,0.0
30,30,0,1489317,0.7259632569598401,0.046490355587005615,0.0
31,31,0,1538379,0.7205532440754372,0.04598218841552734,0.0
32,32,0,1586328,0.7168456636310563,0.04569740343093872,0.0
33,33,0,1634607,0.7114979344324803,0.045626685237884525,0.0
34,34,0,1684553,0.7073930093622584,0.044889651775360105,0.0
35,35,0,1735022,0.703365519173502,0.04481637086868286,0.0
36,36,0,1786752,0.699725627077846,0.04475218448638916,0.0
37,37,0,1834475,0.6953430959558863,0.04444604196548462,0.0
38,38,0,1882435,0.691543905519125,0.044288400745391844,0.0
39,39,0,1931834,0.6877342000251679,0.04398297872543335,0.0
40,40,0,1982422,0.6837104466252439,0.04379738836288452,0.0
41,41,0,2031313,0.6802445844871792,0.043323963069915775,0.0
42,42,0,2079790,0.6766110777150928,0.043266464805603026,0.0
43,43,0,2128097,0.6740071798168769,0.04309077100753784,0.0
44,44,0,2176617,0.6699256203540667,0.043047645378112794,0.0
45,45,0,2224796,0.6673468323204461,0.04269332361221313,0.0
46,46,0,2272884,0.6637921976292227,0.04252635507583618,0.0
47,47,0,2321224,0.6608766424139654,0.042405974674224856,0.0
48,48,0,2370321,0.6579225787262278,0.042327166271209714,0.0
49,49,0,2419041,0.6547405210536296,0.041843994331359866,0.0
50,50,0,2467630,0.6528519345080759,0.041834721565246584,0.0
51,51,0,2517927,0.6498758840983309,0.041585378742218015,0.0
52,52,0,2566643,0.6476115159631715,0.04152689294815064,0.0
53,53,0,2614533,0.6443337505961967,0.041210594749450685,0.0
54,54,0,2663677,0.6422961199377465,0.041201150703430174,0.0
55,55,0,2715119,0.6400207802066653,0.040959950637817384,0.0
56,56,0,2765588,0.6372687757953884,0.040745385932922366,0.0
57,57,0,2813710,0.6345734686598065,0.04066287851333618,0.0
58,58,0,2864320,0.6322051831117765,0.040597718715667724,0.0
59,59,0,2914138,0.6300504644086041,0.04031751947402954,0.0
60,60,0,2964197,0.6281169725684669,0.04002066164016724,0.0
61,61,0,3013858,0.6256230235334457,0.04005829038619995,0.0
62,62,0,3064593,0.624116508627501,0.03987032814025879,0.0
63,63,0,3114074,0.6209523599213502,0.039677484798431396,0.0
64,64,0,3163887,0.618755499209006,0.039728937911987304,0.0
65,65,0,3212106,0.6165804535619855,0.0394725152015686,0.0
66,66,0,3263319,0.6147857039697527,0.03954965190887451,0.0
67,67,0,3313051,0.6131133302224903,0.03919956398010254,0.0
68,68,0,3363060,0.6112050199367869,0.03938273134231567,0.0
69,69,0,3412264,0.6095703108104196,0.03897550888061523,0.0
70,70,0,3461270,0.607156934231285,0.03886004476547241,0.0
71,71,0,3509825,0.6049754066964773,0.038693684673309324,0.0
72,72,0,3559407,0.6039374159781012,0.03868431615829468,0.0
73,73,0,3609073,0.6017419919958265,0.03836721277236938,0.0
74,74,0,3657400,0.5999165754618607,0.03838617248535156,0.0
75,75,0,3706397,0.5975582800277575,0.0382005202293396,0.0
76,76,0,3754798,0.596424002816358,0.03837052888870239,0.0
77,77,0,3803392,0.5947926512618703,0.03815217638015747,0.0
78,78,0,3851550,0.5929790806817258,0.037894058227539065,0.0
79,79,0,3900169,0.591477117552532,0.03789736728668213,0.0
80,80,0,3950396,0.5894169009576632,0.037671116161346434,0.0
81,81,0,4002647,0.5873439578324791,0.03764672985076904,0.0
82,82,0,4055880,0.5864039068146953,0.03750151147842407,0.0
83,83,0,4106172,0.5841786023669355,0.03725218496322632,0.0
84,84,0,4158496,0.5830986833009194,0.03739737243652344,0.0
85,85,0,4211646,0.5814420312173724,0.03733714761734009,0.0
86,86,0,4263764,0.5792236839692424,0.03714713659286499,0.0
87,87,0,4315529,0.5780241663061728,0.03701650390625,0.0
88,88,0,4366327,0.5762145247046403,0.0368882064819336,0.0
89,89,0,4418111,0.5747385301927882,0.03691051340103149,0.0
90,90,0,4469483,0.5732016263045664,0.03677309465408325,0.0
91,91,0,4520337,0.5711916212256499,0.036718524360656736,0.0
92,92,0,4572295,0.5697192394827294,0.03631442766189575,0.0
93,93,0,4622586,0.5683753091519274,0.03656623201370239,0.0
94,94,0,4669977,0.5663407903721952,0.03643850803375244,0.0
95,95,0,4716929,0.5654082884938698,0.03617139682769775,0.0
96,96,0,4763960,0.5638071629475421,0.0361268651008606,0.0
97,97,0,4810747,0.5621120952011094,0.036065457820892335,0.0
98,98,0,4857723,0.5611191713434505,0.03585454025268555,0.0
99,99,0,4904689,0.559687773895076,0.03592945165634155,0.0
