,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm_over_biasnorm
0,0,0,25170,31.77741948852539,14.452680773925781,0.0,0
1,1,0,52099,12.168821132405599,12.996539538574218,0.0,0
2,2,0,75051,11.35226767578125,12.571580389404296,0.0,0
3,3,0,98251,11.063068044026693,12.388101458740234,0.0,0
4,4,0,126436,10.935503481038412,12.313659106445312,0.0,0
5,5,0,149310,10.862158395385743,12.201942584228515,0.0,0
6,6,0,171263,10.78677044169108,12.23840357055664,0.0,0
7,7,0,200742,10.740449052937825,12.072885223388672,0.0,0
8,8,0,223624,10.657047981770834,12.078026599121094,0.0,0
9,9,0,246234,10.64562603556315,12.132703002929688,0.0,0
10,10,0,273740,10.622355006917317,12.0272021484375,0.0,0
11,11,0,298575,10.61657157084147,11.995933679199219,0.0,0
12,12,0,321394,10.589537514241536,11.964970336914062,0.0,0
13,13,0,346948,10.571309978230794,12.157955773925782,0.0,0
14,14,0,373274,10.542870704142253,11.959845751953125,0.0,0
15,15,0,396259,10.545257081095377,12.010085028076173,0.0,0
16,16,0,419968,10.540960125732422,11.9340380859375,0.0,0
17,17,0,448256,10.47748333943685,12.005307580566406,0.0,0
18,18,0,471091,10.500457529703777,11.926683465576172,0.0,0
19,19,0,493176,10.494388725789388,11.950102923583984,0.0,0
20,20,0,522776,10.476067975870768,11.955723773193359,0.0,0
21,21,0,545480,10.462984624226888,11.884626544189453,0.0,0
22,22,0,567894,10.439521893310546,11.79716284790039,0.0,0
23,23,0,595912,10.475857422892252,11.870850085449218,0.0,0
24,24,0,620207,10.42663515625,11.877532653808593,0.0,0
25,25,0,642816,10.410546503702799,11.841700408935546,0.0,0
26,26,0,668764,10.394623069254557,11.858887176513672,0.0,0
27,27,0,694573,10.37671770731608,11.869186053466796,0.0,0
28,28,0,717279,10.347489948527018,11.895803997802734,0.0,0
29,29,0,741472,10.367203733317057,11.896279382324218,0.0,0
30,30,0,768776,10.346981245930989,11.90425210571289,0.0,0
31,31,0,791579,10.339073127237956,11.78496044921875,0.0,0
32,32,0,813976,10.330373119099935,11.776631274414063,0.0,0
33,33,0,843704,10.326794673665365,11.694863287353515,0.0,0
34,34,0,866795,10.318500700887045,11.822998748779296,0.0,0
35,35,0,889122,10.333178533935547,11.843733703613282,0.0,0
36,36,0,918128,10.283275112915039,11.719245837402344,0.0,0
37,37,0,941665,10.272469010416666,11.904790563964843,0.0,0
38,38,0,964156,10.260603768920898,11.822978509521484,0.0,0
39,39,0,990670,10.231912913004557,11.64301903076172,0.0,0
40,40,0,1016324,10.230364120483399,11.705951782226563,0.0,0
