,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy
0,0,0,50116,1.337395099151966,0.07405489406585693,0.6228
1,1,0,99911,1.0724545434463857,0.06441964683532715,0.7134
2,2,0,149891,0.958950605364733,0.05958402967453003,0.7516
3,3,0,199637,0.8991900165413701,0.05640803813934326,0.789
4,4,0,249401,0.8621353558329649,0.05418237648010254,0.7998
5,5,0,299197,0.8335536428662234,0.052999034786224364,0.8058
6,6,0,348974,0.8096685261227364,0.05184774417877197,0.8162
7,7,0,398599,0.7914528167525003,0.05123815927505493,0.823
8,8,0,448208,0.7770825677139814,0.0506764066696167,0.832
9,9,0,497963,0.7655173919921697,0.04972998027801514,0.839
10,10,0,547749,0.7499910060749497,0.048922192096710206,0.8416
11,11,0,597395,0.7416075059147769,0.04903157320022583,0.8454
12,12,0,647316,0.7304164218348126,0.04844367713928223,0.8518
13,13,0,697089,0.7236179371212804,0.04840233020782471,0.8496
14,14,0,746912,0.7149634785430375,0.04771633148193359,0.8616
15,15,0,796642,0.7091800939205081,0.04752115125656128,0.856
16,16,0,846439,0.703077806012575,0.04789749212265015,0.8532
17,17,0,896018,0.6980390405932139,0.04717857456207276,0.8656
18,18,0,945652,0.6911608766677768,0.04639097061157227,0.8642
19,19,0,995255,0.6876994674982027,0.0458762131690979,0.8668
20,20,0,1044986,0.6828823236531989,0.04687065029144287,0.8618
21,21,0,1094525,0.6801560095576353,0.04637938938140869,0.8616
22,22,0,1144216,0.6746708910132564,0.04542845182418823,0.8746
23,23,0,1193959,0.6711030427799668,0.045348700618743895,0.8742
24,24,0,1243556,0.6653270282024561,0.046395027923583985,0.8708
25,25,0,1293268,0.6635910294776739,0.04533908109664917,0.8744
26,26,0,1342857,0.6592559513657592,0.04560505695343017,0.8706
27,27,0,1392659,0.6568423897721046,0.045166455459594725,0.8744
28,28,0,1442702,0.6516441752744275,0.04506606397628784,0.8764
29,29,0,1492471,0.6479022719139277,0.044751906585693356,0.8796
30,30,0,1542272,0.6441144505212474,0.04554185981750488,0.872
31,31,0,1592045,0.6454807025055552,0.04518726024627685,0.871
32,32,0,1641827,0.6407903378786043,0.0454156156539917,0.8778
33,33,0,1691792,0.6425468110760977,0.04455654878616333,0.881
