,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy
0,0,0,91666,12.44532545666362,0.7898125076293945,0.0292
1,1,0,183169,12.307581741865292,0.7866252853393555,0.0528
2,2,0,274980,12.260966584848804,0.7838492980957031,0.077
3,3,0,366768,12.225258268311967,0.7820014053344727,0.0968
4,4,0,458541,12.19106360590735,0.7802348358154297,0.113
5,5,0,549907,12.16611362058063,0.7788165313720703,0.133
6,6,0,641242,12.143026329750239,0.7773394348144531,0.147
7,7,0,732879,12.12312766673953,0.7762868118286133,0.1594
8,8,0,824425,12.106417145839957,0.7755555236816406,0.1686
9,9,0,916006,12.089733625012775,0.774278857421875,0.1882
10,10,0,1007540,12.07212320150331,0.773439828491211,0.1974
11,11,0,1099091,12.058999702542327,0.7726619018554688,0.2054
12,12,0,1190937,12.044098084471946,0.7717611801147461,0.2198
13,13,0,1282247,12.030290135671926,0.7711573715209961,0.2194
14,14,0,1374157,12.016255192423976,0.7706698532104492,0.2322
15,15,0,1465873,12.00498487561248,0.7696142471313476,0.238
16,16,0,1557190,11.99308321309644,0.7690069244384765,0.2544
17,17,0,1648755,11.979423310035884,0.7684914154052734,0.2548
18,18,0,1740190,11.968903725646262,0.7679574325561523,0.2628
19,19,0,1832141,11.95764495272969,0.7671347457885742,0.2732
20,20,0,1923478,11.945709463607432,0.7665872116088868,0.2736
21,21,0,2015096,11.934159105877544,0.7658360244750977,0.2834
22,22,0,2106640,11.923527828482694,0.7653192504882812,0.2934
23,23,0,2198197,11.911485689739848,0.7645764724731445,0.3042
24,24,0,2290011,11.90175646626672,0.7640232650756836,0.3098
25,25,0,2381528,11.891169689976891,0.7631071975708008,0.32
26,26,0,2473149,11.881543443369312,0.7628082839965821,0.3124
27,27,0,2564718,11.871689581316572,0.76231982421875,0.3202
28,28,0,2656297,11.861933756983557,0.7616607482910156,0.3256
29,29,0,2747840,11.852423787671466,0.7613456771850586,0.3292
30,30,0,2839372,11.84283388492673,0.7608005996704101,0.339
31,31,0,2931031,11.833396767461023,0.7604326751708984,0.3384
32,32,0,3022341,11.82516728778218,0.7600157165527344,0.3442
33,33,0,3114179,11.815028077502584,0.7589781646728515,0.352
34,34,0,3205929,11.80696830527727,0.7588844589233399,0.3632
35,35,0,3297291,11.797416567247968,0.7581249649047852,0.3592
36,36,0,3388699,11.78943500297014,0.7579040161132813,0.372
37,37,0,3480250,11.780695054697436,0.7575199554443359,0.3674
38,38,0,3571613,11.769829528276311,0.7569909698486328,0.3766
39,39,0,3663439,11.763557573806407,0.7566225234985352,0.3722
40,40,0,3754935,11.75626531645309,0.7559057540893555,0.386
41,41,0,3846550,11.74758448933446,0.7556277847290039,0.3906
42,42,0,3938274,11.73921407655228,0.7552736938476563,0.3914
43,43,0,4029836,11.73207612148551,0.7549628921508789,0.4058
44,44,0,4121435,11.723841063920842,0.7543914337158203,0.4062
45,45,0,4213009,11.715001749437908,0.753961865234375,0.406
46,46,0,4304829,11.707385211767152,0.7538631454467773,0.4042
47,47,0,4396170,11.7007329053657,0.7536532989501953,0.4056
48,48,0,4487563,11.694029022926507,0.7527951690673829,0.4178
49,49,0,4578907,11.686324425630792,0.7525187286376953,0.4162
50,50,0,4670094,11.679475797608841,0.7524991561889648,0.422
51,51,0,4761300,11.672919614924941,0.7520052841186523,0.42
52,52,0,4852606,11.66582007075465,0.7514051696777344,0.4312
53,53,0,4944006,11.658792098732881,0.7512795028686523,0.4322
54,54,0,5035207,11.650685345849325,0.750658676147461,0.44
55,55,0,5126748,11.64260278080785,0.7502717300415039,0.4424
56,56,0,5218502,11.635784998605418,0.7495528106689453,0.444
57,57,0,5309902,11.628482086713923,0.7497759262084961,0.4552
58,58,0,5401452,11.622894007660621,0.7489580459594727,0.451
59,59,0,5492875,11.614817881029706,0.748806086730957,0.464
60,60,0,5584468,11.608199811536211,0.7482898345947265,0.4622
61,61,0,5676022,11.602042058456776,0.7485168807983399,0.4612
62,62,0,5767573,11.592996391030246,0.7478135284423828,0.462
63,63,0,5859185,11.589891549043877,0.7476406417846679,0.469
64,64,0,5950851,11.582960809663284,0.7470127883911133,0.4754
65,65,0,6042626,11.57613763809204,0.7467322311401368,0.479
66,66,0,6134257,11.571594289291737,0.7469192276000977,0.4728
67,67,0,6225766,11.565244781139285,0.746237939453125,0.4842
68,68,0,6317174,11.559377590445585,0.7460401580810547,0.4848
69,69,0,6408728,11.552384895502135,0.7457425567626953,0.4868
70,70,0,6500175,11.545733196790827,0.7455691452026367,0.4846
71,71,0,6591691,11.542420578002929,0.7452594360351562,0.4952
72,72,0,6683874,11.534782944169155,0.7450653259277343,0.4924
73,73,0,6775457,11.528206224219744,0.7444589385986328,0.4966
74,74,0,6866893,11.52389372892158,0.7444803573608398,0.5
75,75,0,6958444,11.517186981023745,0.7446605545043945,0.4992
76,76,0,7049963,11.515377701160519,0.7438069351196289,0.5038
77,77,0,7141561,11.506855030946953,0.7440655700683594,0.507
