,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm_over_biasnorm
0,0,0,81131,1.3428306662819602,1.1661262870788573,0.6098,0
1,1,0,161696,1.063807011829723,1.0161915637969972,0.705,0
2,2,0,243221,0.9601499784989791,0.921057525062561,0.7584,0
3,3,0,324270,0.8980600873080167,0.8889099086761475,0.7816,0
4,4,0,404663,0.8583361075661399,0.8493860584259033,0.803,0
5,5,0,484708,0.8299267969304865,0.843275789642334,0.8078,0
6,6,0,566147,0.8088302734375,0.8096527086257934,0.8172,0
7,7,0,647230,0.7910869089299982,0.7983630834579468,0.8324,0
8,8,0,728423,0.773559684753418,0.7915331024169922,0.834,0
9,9,0,808834,0.7624185264587402,0.7887156626701355,0.8308,0
10,10,0,890241,0.7520262101606889,0.7687865743637085,0.8472,0
11,11,0,971876,0.7424657076748935,0.7589382299423217,0.8474,0
12,12,0,1052177,0.7312314819335938,0.7553654609680176,0.858,0
13,13,0,1133095,0.725458205205744,0.7620336977005004,0.85,0
14,14,0,1214336,0.719356960920854,0.7443411870956421,0.8616,0
15,15,0,1295923,0.7101933475841176,0.7326389736175537,0.8622,0
16,16,0,1376260,0.7044178078391335,0.7401768894195556,0.8586,0
17,17,0,1456628,0.6987752195878463,0.7240711757659912,0.8694,0
18,18,0,1537656,0.6941047697587447,0.7307628383636474,0.8592,0
19,19,0,1618540,0.6892858357516202,0.7187708589553833,0.8718,0
20,20,0,1699293,0.6835373687744141,0.7228337066650391,0.8728,0
21,21,0,1780462,0.6811059620250355,0.7272801921844483,0.8692,0
22,22,0,1861711,0.6769457027782093,0.7214505548477173,0.871,0
23,23,0,1942577,0.6715951797485351,0.7162220260620117,0.8738,0
24,24,0,2027487,0.6701300662647595,0.7252162981033325,0.8718,0
25,25,0,2115279,0.6664878141923384,0.7166209688186645,0.877,0
26,26,0,2202236,0.6627950956864791,0.7165579229354858,0.8756,0
27,27,0,2289556,0.6614908684470436,0.7081838445663452,0.8778,0
28,28,0,2379320,0.6563404821222478,0.7173708938598633,0.874,0
29,29,0,2464852,0.6525351863514294,0.6987778568267822,0.8842,0
30,30,0,2548506,0.6508520043113015,0.6982435519218445,0.8814,0
31,31,0,2632009,0.6471210346568714,0.6977959522247315,0.878,0
32,32,0,2715785,0.6424118283358488,0.7043681979179383,0.8798,0
33,33,0,2798407,0.6416900137467818,0.700241453742981,0.881,0
34,34,0,2881920,0.6403111207441851,0.7075333448410034,0.8766,0
35,35,0,2965547,0.6369939761075106,0.6890525688171387,0.8842,0
36,36,0,3048912,0.6353644990400834,0.7035414251327514,0.8824,0
37,37,0,3131652,0.6318542510986328,0.6962788753509521,0.8838,0
38,38,0,3215475,0.6308613493485884,0.6994458095550538,0.8816,0
39,39,0,3297677,0.6284021682739258,0.7023460186004639,0.8788,0
40,40,0,3380480,0.6289165458679199,0.7010893325805664,0.8806,0
41,41,0,3464140,0.6259651681379839,0.7084843432426453,0.8836,0
42,42,0,3547608,0.6227914841391824,0.6927798083305359,0.887,0
43,43,0,3631716,0.6213607790860263,0.6977587631225586,0.8886,0
44,44,0,3715523,0.6198480884898793,0.6925348127365112,0.8894,0
45,45,0,3797879,0.6189519220525568,0.692337491607666,0.8914,0
46,46,0,3881016,0.6172193744312633,0.7082641729354858,0.8788,0
47,47,0,3968176,0.6153219074596058,0.6949279651641845,0.8822,0
48,48,0,4053823,0.6147382805564187,0.6887296077728271,0.8858,0
49,49,0,4138085,0.6121217454390092,0.6895181715011597,0.8872,0
50,50,0,4229227,0.6099804349725897,0.689585099697113,0.8874,0
51,51,0,4320574,0.6102750564575196,0.6879916951179504,0.891,0
52,52,0,4410354,0.6101316418040883,0.6841088386535644,0.8894,0
53,53,0,4500221,0.6096826637961648,0.6959722400665284,0.8852,0
54,54,0,4586321,0.607254632845792,0.6915571104049683,0.8858,0
55,55,0,4670963,0.6050281358892268,0.6880712900161743,0.8898,0
