,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm_over_biasnorm
0,0,0,76931,1.3635991202614524,1.1687650911331178,0.61,0
1,1,0,153184,1.0702848372025924,1.0070068641662597,0.7024,0
2,2,0,229725,0.9605422323053533,0.9198596351623535,0.7556,0
3,3,0,306173,0.8989384207985618,0.8894546590805054,0.7762,0
4,4,0,383016,0.8620875066583806,0.8451414064407349,0.8032,0
5,5,0,460060,0.8335890312888405,0.8392314357757569,0.8026,0
6,6,0,536740,0.8123313036831943,0.8244885715484619,0.8166,0
7,7,0,612943,0.7910884672685103,0.7980743143081666,0.831,0
8,8,0,689152,0.7774412367387251,0.788139314365387,0.8362,0
9,9,0,766082,0.7595082323941318,0.7693121278762818,0.842,0
10,10,0,842179,0.7515386648004705,0.7665320840835571,0.8436,0
11,11,0,919118,0.7437291563554244,0.7726339233398437,0.8394,0
12,12,0,996131,0.7328610638705166,0.7438595779418945,0.8526,0
13,13,0,1073324,0.7238247342196378,0.7570450401306152,0.8482,0
14,14,0,1149249,0.7164685542019931,0.7402935333251953,0.86,0
15,15,0,1225802,0.7111694605047053,0.7483204069137573,0.8628,0
16,16,0,1303588,0.7029938208146529,0.7491054426193238,0.8566,0
17,17,0,1380521,0.6984746597290039,0.7342541925430298,0.8624,0
18,18,0,1456507,0.6925452946749601,0.7187308200836182,0.8714,0
19,19,0,1533480,0.6871291327736595,0.731441485118866,0.8636,0
20,20,0,1610084,0.6832408508300781,0.7311340461730957,0.8686,0
21,21,0,1687195,0.6781162418712269,0.7282260787963867,0.8626,0
22,22,0,1763562,0.6723687726107511,0.7168313834190368,0.87,0
23,23,0,1840065,0.669042188054865,0.7157892219543457,0.8728,0
24,24,0,1917187,0.667042182228782,0.7251240374565124,0.869,0
25,25,0,1993792,0.6650596219149503,0.7045683504104614,0.8818,0
26,26,0,2070642,0.6583192998712714,0.704637052154541,0.8768,0
27,27,0,2147185,0.6576541266701438,0.69839993724823,0.8848,0
28,28,0,2223575,0.6529225777365945,0.7074500663757324,0.8762,0
29,29,0,2300316,0.6496993623213334,0.7101796444892883,0.8774,0
30,30,0,2376575,0.6479817875255238,0.6995534446716308,0.8826,0
31,31,0,2452819,0.6451169063221325,0.696870895767212,0.885,0
32,32,0,2529154,0.641926357754794,0.6999622333526612,0.8816,0
33,33,0,2606222,0.638949362043901,0.7006428210258484,0.8864,0
34,34,0,2682828,0.637800785966353,0.7024519934654235,0.8766,0
35,35,0,2758873,0.6331220363270152,0.7030535759925842,0.88,0
36,36,0,2835961,0.6299921361056241,0.6996807017326355,0.8788,0
37,37,0,2913090,0.6317522658608177,0.6895327932357788,0.8876,0
38,38,0,2990049,0.6266573086825284,0.6946045961380005,0.8842,0
39,39,0,3066287,0.6259642400568182,0.6893616693496704,0.8884,0
40,40,0,3143729,0.6236173388394443,0.7047978980064392,0.8822,0
41,41,0,3220491,0.6237937604037198,0.6893095991134643,0.8906,0
42,42,0,3297513,0.6185824007901278,0.6804951565742493,0.892,0
43,43,0,3374374,0.618935637179288,0.6966295539855957,0.8846,0
44,44,0,3451396,0.6152483273592863,0.6972394725799561,0.879,0
45,45,0,3527901,0.6168044645829635,0.6885602890014648,0.89,0
46,46,0,3605310,0.6129059783935547,0.6895914883613586,0.89,0
47,47,0,3681745,0.6128042326493697,0.6813321535110474,0.8914,0
48,48,0,3758363,0.6097865300958807,0.6826642875671387,0.8892,0
49,49,0,3835146,0.61000281420621,0.6914788578987121,0.8818,0
50,50,0,3912397,0.6071788401517001,0.68687828540802,0.8894,0
51,51,0,3989018,0.6067532759926536,0.6909629132270813,0.8852,0
52,52,0,4065627,0.6068472207502885,0.6828285301208497,0.8906,0
53,53,0,4142357,0.6042488396384499,0.6959332999229431,0.8866,0
54,54,0,4218349,0.6018564246437766,0.684251586818695,0.8894,0
55,55,0,4295236,0.599679819280451,0.6880177082061768,0.8944,0
56,56,0,4371332,0.6001922650423916,0.679548939704895,0.8898,0
57,57,0,4448054,0.6013238132823597,0.6819537215232849,0.8894,0
58,58,0,4530245,0.5972056571266868,0.6802948127746582,0.891,0
59,59,0,4612343,0.5964100383411755,0.6768421520233154,0.8954,0
60,60,0,4693568,0.5961868703668768,0.673134553527832,0.892,0
61,61,0,4786106,0.594218195551092,0.6774519728660584,0.8908,0
62,62,0,4866222,0.5939385268471458,0.6765888280868531,0.8914,0
63,63,0,4943236,0.591842634305087,0.6838097060203552,0.8916,0
64,64,0,5019149,0.5919197000676936,0.6754912837028504,0.8906,0
65,65,0,5095799,0.5915865945989436,0.6720958911895752,0.898,0
66,66,0,5172740,0.5909209397749468,0.6754026172637939,0.894,0
67,67,0,5249609,0.5887154955083673,0.686563001537323,0.8906,0
68,68,0,5325981,0.5890070990822532,0.6789438610076904,0.8906,0
69,69,0,5402683,0.5867711040150035,0.6804299608230591,0.888,0
70,70,0,5479380,0.5855272589943625,0.6777931652069091,0.8932,0
71,71,0,5556758,0.5840006308122114,0.6766489948272705,0.8904,0
72,72,0,5633275,0.5844311669783159,0.6875367401123047,0.8872,0
73,73,0,5709593,0.5842769692854448,0.6667634302139283,0.9018,0
74,74,0,5785892,0.5836920665394176,0.6812880885124206,0.8908,0
75,75,0,5862092,0.5846098795110529,0.6790137628555298,0.8964,0
76,76,0,5938709,0.5807356902382591,0.673911027431488,0.8964,0
77,77,0,6015151,0.5816004683754661,0.6679260871887207,0.9014,0
78,78,0,6091665,0.5790546228582208,0.6773669939041138,0.8948,0
79,79,0,6168392,0.5800364028930665,0.670488796043396,0.8944,0
