,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm_over_biasnorm
0,0,0,62398,1.375189886752042,1.1616746238708495,0.6098,0
1,1,0,124334,1.078566101212935,1.019923115158081,0.7,0
2,2,0,189891,0.9621713753440163,0.9247640562057495,0.7518,0
3,3,0,254298,0.9003558964122426,0.8810334548950195,0.7746,0
4,4,0,317535,0.8624706573486328,0.8392208995819092,0.8012,0
5,5,0,380628,0.831893574107777,0.8177760166168213,0.8186,0
6,6,0,443260,0.8084865499323065,0.80233602809906,0.8308,0
7,7,0,505430,0.7927423883611505,0.800855025100708,0.8256,0
8,8,0,567800,0.77944608112682,0.7741402935028077,0.8422,0
9,9,0,628721,0.7612619542902166,0.7717367581367492,0.8422,0
10,10,0,691196,0.7536727024425159,0.7727540971755982,0.8444,0
11,11,0,753096,0.7413853675148704,0.7543236566543579,0.8552,0
12,12,0,816503,0.7359194523898038,0.7664843101501465,0.846,0
13,13,0,876886,0.7249417724609375,0.7553238697052002,0.8524,0
14,14,0,937293,0.7188675951871005,0.7466104373931884,0.8556,0
15,15,0,997663,0.712037690596147,0.7449954427719117,0.8566,0
16,16,0,1057837,0.7063281990744851,0.7448145475387573,0.86,0
17,17,0,1118444,0.7004549367731268,0.7323749746322632,0.864,0
18,18,0,1178823,0.6948835786299272,0.7291702283859253,0.8676,0
19,19,0,1238963,0.6910581918889827,0.7390612545013427,0.8596,0
20,20,0,1298973,0.6840646222201261,0.7340279538154602,0.866,0
21,21,0,1359158,0.6828648963234641,0.7260286445617676,0.8704,0
22,22,0,1419152,0.6753496042424982,0.7200796939849854,0.8708,0
23,23,0,1479543,0.6699728543368253,0.7261027267456055,0.8676,0
24,24,0,1540080,0.667857989918102,0.7074507190704346,0.8798,0
25,25,0,1600312,0.6633574059226296,0.7187964586257934,0.875,0
26,26,0,1660462,0.6605965879960494,0.7235816383361816,0.875,0
27,27,0,1720855,0.6596899433482777,0.7176242980957032,0.8724,0
28,28,0,1781034,0.6570003348610618,0.7127498802185058,0.8768,0
29,29,0,1841205,0.6504242373379794,0.7189783821105957,0.8692,0
30,30,0,1901363,0.6519005577087402,0.7101815217018127,0.877,0
31,31,0,1961577,0.6465775175614791,0.6973669588088989,0.882,0
32,32,0,2021967,0.6432551661404696,0.7123799665451049,0.8782,0
33,33,0,2081959,0.6409547431252219,0.6988837065696716,0.8814,0
34,34,0,2142142,0.6390098281860351,0.7020945392608643,0.8764,0
