,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy
0,0,0,94560,20.509721480968388,1.099222883605957,0.0144
1,1,0,189532,14.603860185312671,0.823100537109375,0.0104
2,2,0,284327,12.521157974420591,0.7942956008911133,0.0374
3,3,0,379061,12.354499422117721,0.7898268325805664,0.0552
4,4,0,474029,12.302403605261514,0.7876425125122071,0.071
5,5,0,568661,12.269833591372468,0.786151008605957,0.0832
6,6,0,663821,12.245738807944365,0.7854023895263672,0.0916
7,7,0,759039,12.223769218977107,0.7828777114868164,0.1042
8,8,0,853944,12.207709343488826,0.7829750076293945,0.118
9,9,0,948724,12.191763562934343,0.781840835571289,0.1206
10,10,0,1043560,12.178498206027719,0.7808458465576172,0.1344
11,11,0,1138412,12.164610268348872,0.7799214462280274,0.1376
12,12,0,1233426,12.151889650211778,0.7789393280029296,0.1552
13,13,0,1328421,12.141888152721316,0.7785029724121094,0.1608
14,14,0,1423373,12.129454719188601,0.7778383285522461,0.1644
15,15,0,1518146,12.118379069483558,0.7770471801757812,0.1672
16,16,0,1613178,12.108585705868034,0.7768588485717773,0.1784
17,17,0,1708096,12.09878931932671,0.7763761459350585,0.1812
18,18,0,1802875,12.08873630346254,0.7759501190185547,0.1962
19,19,0,1897853,12.077073525273523,0.7746109405517578,0.2018
20,20,0,1992789,12.067485117357831,0.7742798080444336,0.202
21,21,0,2087964,12.05890392924464,0.7738555877685547,0.2122
22,22,0,2182739,12.049071285336517,0.772781510925293,0.2188
23,23,0,2277539,12.0393596981847,0.7726600646972657,0.2178
24,24,0,2372514,12.031302642822265,0.7723331573486328,0.2256
25,25,0,2467646,12.023077428063681,0.7719365036010742,0.2392
26,26,0,2562648,12.013958168029784,0.7711693328857422,0.2482
27,27,0,2657391,12.00608644929043,0.7709052764892578,0.2508
28,28,0,2752561,11.99664582984392,0.7704858993530274,0.2562
29,29,0,2847378,11.987267529687216,0.7698512374877929,0.264
30,30,0,2942347,11.98082971572876,0.7698788833618164,0.2634
31,31,0,3037309,11.972601216338402,0.7689284393310547,0.271
32,32,0,3132092,11.963759994506836,0.7685339828491211,0.2756
33,33,0,3227260,11.95339648668156,0.767621240234375,0.2888
34,34,0,3322034,11.945760866653087,0.7676702972412109,0.2858
35,35,0,3417014,11.939161400462305,0.7669827255249023,0.2924
36,36,0,3512162,11.930987806098406,0.7663161087036133,0.3
37,37,0,3607149,11.922240055439085,0.766665950012207,0.301
38,38,0,3702342,11.917348309450372,0.7661005310058594,0.297
39,39,0,3797066,11.906465481602869,0.765201806640625,0.31
40,40,0,3892011,11.900202139033828,0.765452619934082,0.3122
41,41,0,3986827,11.89242667708286,0.7641875762939453,0.3198
42,42,0,4081806,11.886697851225387,0.76402705078125,0.3312
43,43,0,4176743,11.876705759625102,0.7635356353759766,0.3284
44,44,0,4271738,11.869428514879804,0.7631020965576172,0.3298
45,45,0,4366762,11.862673415694125,0.7629682510375977,0.334
46,46,0,4461469,11.855835526488548,0.7621445129394532,0.339
47,47,0,4556227,11.848115011703136,0.7619719924926758,0.354
48,48,0,4651036,11.842057984374291,0.7616247802734375,0.3512
49,49,0,4745775,11.834238456016363,0.7610189804077149,0.3468
50,50,0,4840727,11.827730850840723,0.7615930526733399,0.3486
51,51,0,4935114,11.822833154367846,0.7600867492675781,0.361
52,52,0,5029751,11.815769889742828,0.7601094009399414,0.3602
53,53,0,5124475,11.808478452992993,0.7598337646484375,0.3632
54,54,0,5219277,11.811365992523903,0.7597070526123046,0.3698
55,55,0,5314204,11.798151528558066,0.7588234497070312,0.3796
56,56,0,5408980,11.787107995499012,0.7584149200439453,0.388
57,57,0,5504159,11.784139568861141,0.7583630310058593,0.3794
58,58,0,5599360,11.774741512121157,0.7580902297973633,0.3854
59,59,0,5694105,11.76811092287995,0.7574025695800781,0.3836
60,60,0,5788906,11.763318445516187,0.7572071609497071,0.3986
61,61,0,5883837,11.756319394222526,0.7572254684448242,0.4004
62,62,0,5978631,11.74975705257682,0.7561735427856445,0.403
63,63,0,6073631,11.745894613931345,0.7562689422607421,0.404
64,64,0,6168553,11.737255841632223,0.7567732696533203,0.4002
65,65,0,6263542,11.73144606213237,0.7560858795166016,0.4056
66,66,0,6358296,11.726433840463327,0.7560083389282226,0.4056
67,67,0,6453104,11.721023215803989,0.7549378219604492,0.4158
68,68,0,6548248,11.715856059761935,0.754656462097168,0.416
69,69,0,6643180,11.709601133923197,0.754353401184082,0.4204
70,70,0,6738189,11.70386428611223,0.7542677780151367,0.4228
71,71,0,6833181,11.701053038308787,0.7544207901000977,0.4238
72,72,0,6946921,11.694755849172903,0.7537846771240234,0.429
73,73,0,7053301,11.689520693934242,0.7531965377807617,0.4318
74,74,0,7151221,11.680874066020166,0.7532879470825196,0.4376
75,75,0,7254556,11.676812227382216,0.7531661575317383,0.4294
76,76,0,7358546,11.669782523221748,0.7522771133422852,0.4458
77,77,0,7465003,11.665839272876118,0.752091911315918,0.4496
78,78,0,7565346,11.660521476213322,0.7523158920288086,0.4428
79,79,0,7667697,11.654365632700365,0.7521067459106445,0.4432
80,80,0,7770115,11.649647049571193,0.7516896362304688,0.4474
81,81,0,7876468,11.644354523059933,0.7510505935668945,0.4498
82,82,0,7985797,11.641654236372126,0.7512745559692383,0.4592
83,83,0,8093161,11.636369598743528,0.7504685638427734,0.463
84,84,0,8196118,11.631544417004253,0.7502559875488282,0.459
85,85,0,8298543,11.625350734799408,0.7504690948486328,0.4646
86,86,0,8402489,11.622733366766642,0.7504513442993164,0.4638
