,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm_over_biasnorm
0,0,0,23316,34.81990061035156,22.975180651855467,0.0,0
1,1,0,50005,20.824645212809244,20.23267791748047,0.0,0
2,2,0,73092,18.924993752034506,18.825361303710938,0.0,0
3,3,0,100186,17.808917954508463,18.119831555175782,0.0,0
4,4,0,123480,17.08385447998047,17.52536729736328,0.0,0
5,5,0,146635,16.552877655029295,17.02676339111328,0.0,0
6,6,0,178040,16.204208135986327,16.992036938476563,0.0,0
7,7,0,201292,15.922603786214193,16.614823657226562,0.0,0
8,8,0,224024,15.711976910400391,16.390070922851564,0.0,0
9,9,0,253654,15.489435516357421,16.503498168945313,0.0,0
10,10,0,277187,15.301945719401042,16.01966885986328,0.0,0
11,11,0,302271,15.153073014322917,15.840958972167968,0.0,0
12,12,0,327210,14.967374334716796,15.75978310546875,0.0,0
13,13,0,350375,14.863386193847656,15.60670499267578,0.0,0
14,14,0,379225,14.73686391805013,15.713049914550782,0.0,0
15,15,0,402811,14.684015962727864,15.384740673828125,0.0,0
16,16,0,425954,14.544714101155598,15.434917053222657,0.0,0
17,17,0,457584,14.458959116617839,15.219245983886719,0.0,0
18,18,0,481108,14.36826224975586,15.186069763183594,0.0,0
19,19,0,504760,14.265416501871744,15.15110625,0.0,0
20,20,0,531153,14.231445880126953,15.038106030273438,0.0,0
21,21,0,554308,14.197447102864583,14.970212072753906,0.0,0
22,22,0,581258,14.098043031819662,14.966244885253905,0.0,0
23,23,0,604600,14.04748514811198,14.777379516601563,0.0,0
24,24,0,627768,14.00614881184896,14.917481115722657,0.0,0
25,25,0,659495,13.934324532063803,15.079945959472656,0.0,0
26,26,0,682772,13.878738836669921,14.882506616210938,0.0,0
27,27,0,705677,13.814726401774088,14.994094372558594,0.0,0
28,28,0,735177,13.793521775309245,14.647923291015625,0.0,0
29,29,0,758733,13.713533060709635,14.70626669921875,0.0,0
30,30,0,784042,15.413332493082683,15.745394018554688,0.0,0
31,31,0,808970,14.746371026611328,15.494749389648437,0.0,0
32,32,0,832154,14.547156817626954,15.04987822265625,0.0,0
33,33,0,861165,14.224157657877605,15.5319203125,0.0,0
34,34,0,884643,14.011948411051431,14.692423474121094,0.0,0
35,35,0,907931,13.888216033935548,14.74026610107422,0.0,0
36,36,0,938966,13.799305615234376,14.39625311279297,0.0,0
37,37,0,962315,13.60660674641927,14.414704223632812,0.0,0
38,38,0,986079,13.506207867431641,14.17255615234375,0.0,0
39,39,0,1012273,13.504730049641926,14.507863305664063,0.0,0
40,40,0,1035713,13.372285701497395,14.057110852050782,0.0,0
41,41,0,1062417,13.241406707763671,14.075107531738281,0.0,0
42,42,0,1085673,13.280213022867839,14.02735928955078,0.0,0
43,43,0,1109192,13.214477494303386,14.247953686523438,0.0,0
44,44,0,1141284,13.130621130371093,14.60047449951172,0.0,0
45,45,0,1164735,13.073403216552734,14.139388403320313,0.0,0
46,46,0,1187604,13.039525520833333,13.873852868652344,0.0,0
47,47,0,1216764,13.077408345540364,14.247545422363281,0.0,0
48,48,0,1240115,13.01668647257487,14.29824295654297,0.0,0
49,49,0,1265618,12.973962994384765,14.266544030761718,0.0,0
50,50,0,1290517,12.90123964436849,14.182517028808594,0.0,0
51,51,0,1313622,12.879728186035157,13.962603479003906,0.0,0
52,52,0,1343281,12.909208274332682,14.025226098632812,0.0,0
53,53,0,1366789,12.779713614908854,13.87861943359375,0.0,0
54,54,0,1389739,12.794987835693359,13.823019506835937,0.0,0
55,55,0,1420621,12.757076586914062,13.652489428710938,0.0,0
56,56,0,1445034,12.735495770263672,13.580162292480468,0.0,0
57,57,0,1472023,12.74563617553711,13.820471411132813,0.0,0
58,58,0,1499514,12.703564239501953,13.771785888671875,0.0,0
59,59,0,1525225,12.6699542582194,13.665880639648437,0.0,0
60,60,0,1554849,12.613743892415364,13.444748876953126,0.0,0
61,61,0,1579002,12.626200634765626,13.700852453613281,0.0,0
62,62,0,1603291,12.617189489746094,13.60649990234375,0.0,0
63,63,0,1635762,12.611031182861328,13.553894995117188,0.0,0
64,64,0,1659693,12.585481292724609,13.728240625,0.0,0
65,65,0,1683032,12.56950306599935,13.640634313964844,0.0,0
66,66,0,1713199,12.533981028238932,13.881526440429688,0.0,0
67,67,0,1737586,12.526612752278647,13.741750439453124,0.0,0
68,68,0,1766070,12.569314190673827,13.466552893066407,0.0,0
69,69,0,1793104,12.552062913004557,13.583831628417968,0.0,0
70,70,0,1817964,12.493482413736979,13.502562243652344,0.0,0
71,71,0,1848033,12.49131114095052,13.726630236816407,0.0,0
72,72,0,1872768,12.485348358154297,13.365659558105468,0.0,0
73,73,0,1897064,12.472837990315755,13.34253465576172,0.0,0
74,74,0,1930323,12.501735475667317,13.742325732421875,0.0,0
75,75,0,1954790,12.458923372395834,13.457911547851563,0.0,0
76,76,0,1978452,12.449917325846354,13.59143701171875,0.0,0
77,77,0,2007091,12.448244171142578,13.460822448730468,0.0,0
78,78,0,2030927,12.406703554280599,13.418472082519532,0.0,0
79,79,0,2058082,12.395546897379557,13.645000061035157,0.0,0
80,80,0,2083011,12.367530525716147,13.278977966308593,0.0,0
81,81,0,2106644,12.368704614257812,13.476067468261718,0.0,0
82,82,0,2136849,12.333769834391276,13.262853698730469,0.0,0
83,83,0,2161600,12.328948413085937,13.3894947265625,0.0,0
