,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm,resqu_biasnorm
0,0,0,12149,0.6699331760406494,0.5887483882904053,0.0,0.2944117784500122,0.6445127725601196
1,1,0,23709,0.5523709678649902,0.5620799922943115,0.0,0.3038061261177063,0.647153377532959
2,2,0,35442,0.5528686777750651,0.5401144695281982,0.0,0.31035733222961426,0.6463350057601929
3,3,0,47040,0.5350727272033692,0.5514734935760498,0.0,0.3342215418815613,0.648953378200531
4,4,0,59252,0.5319005012512207,0.5350115585327149,0.0,0.36311468482017517,0.651055097579956
5,5,0,71001,0.5247152423858643,0.5258639240264893,0.0,0.3788165748119354,0.6333507895469666
6,6,0,84093,0.5163164901733398,0.5260431003570557,0.0,0.40437519550323486,0.6097720265388489
7,7,0,95877,0.49856074651082355,0.5030170249938964,0.0,0.4543398320674896,0.5971283912658691
8,8,0,108579,0.47971303304036456,0.47877389907836915,0.0,0.49709081649780273,0.5741989612579346
9,9,0,124901,0.4499630069732666,0.46173179626464844,0.0,0.5463843941688538,0.5518660545349121
10,10,0,138668,0.4165335687001546,0.4247011852264404,0.0,0.6041223406791687,0.5555242896080017
11,11,0,151800,0.39196882883707684,0.39532833099365233,0.0,0.6460065245628357,0.550666093826294
12,12,0,163491,0.35751022179921466,0.37027048110961913,0.0,0.701295018196106,0.5529290437698364
13,13,0,174806,0.33565079847971596,0.3552387523651123,0.0,0.7581638097763062,0.5749315023422241
14,14,0,186035,0.3105732822418213,0.31071044921875,0.0,0.8002967834472656,0.6002651453018188
15,15,0,197315,0.27977508544921875,0.28201296329498293,0.0,0.8365323543548584,0.613539457321167
16,16,0,208809,0.2374427556991577,0.22602917194366456,0.0,0.8858542442321777,0.6497124433517456
17,17,0,220263,0.17763937632242838,0.14342303276062013,0.0,0.9459804892539978,0.7027685046195984
18,18,0,231862,0.10393290877342225,0.07223029017448425,0.0,1.0064575672149658,0.7530618906021118
19,19,0,243328,0.05650089701016744,0.043414438962936404,0.0,1.0469040870666504,0.78825843334198
