,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm,resqu_biasnorm
0,0,0,12117,0.5375262006123861,0.5393086338043213,0.0,0.18817922472953796,0.2326476275920868
1,1,0,23870,0.5321221733093262,0.5459125232696533,0.0,0.18958285450935364,0.2341812551021576
2,2,0,35563,0.5260066318511963,0.5360632419586182,0.0,0.1890665739774704,0.2362738698720932
3,3,0,46978,0.5248550732930501,0.5302625751495361,0.0,0.19058655202388763,0.23916581273078918
4,4,0,58450,0.5155907567342123,0.5298838710784912,0.0,0.19372932612895966,0.2437032163143158
5,5,0,69793,0.5092342599232992,0.5181564521789551,0.0,0.19975683093070984,0.2460203766822815
6,6,0,81249,0.4998426946004232,0.5023865127563476,0.0,0.21021610498428345,0.24626225233078003
7,7,0,92620,0.48509533882141115,0.4893739032745361,0.0,0.22355829179286957,0.2504204213619232
8,8,0,103945,0.4663992277781169,0.4716509532928467,0.0,0.23650327324867249,0.2553897202014923
9,9,0,115301,0.44726377487182617,0.45176002502441404,0.0,0.25686657428741455,0.2598840594291687
10,10,0,126872,0.42207263310750326,0.43157395362854006,0.0,0.2768394649028778,0.2604030668735504
11,11,0,138549,0.39692604382832847,0.39503888130187986,0.0,0.29527878761291504,0.2621077299118042
12,12,0,150403,0.36497077147165935,0.3694747352600098,0.0,0.31252169609069824,0.26392942667007446
13,13,0,161878,0.35628621419270834,0.3492296838760376,0.0,0.32506734132766724,0.2633470296859741
14,14,0,173348,0.32298830032348635,0.31677199363708497,0.0,0.3363156318664551,0.26312610507011414
15,15,0,185118,0.29274094581604004,0.29078046321868894,0.0,0.35007840394973755,0.26227086782455444
16,16,0,196794,0.261971853574117,0.2615635395050049,0.0,0.36318302154541016,0.25952813029289246
17,17,0,208229,0.23856761773427326,0.2478753137588501,0.0,0.3767872452735901,0.255679726600647
18,18,0,219661,0.22216029485066732,0.236235876083374,0.0,0.3895535469055176,0.2522546350955963
19,19,0,231078,0.19888391574223838,0.1830450439453125,0.0,0.4019352197647095,0.25027996301651
